,1010006288,1010000785,1010003189,1010006287,1010006290,1010003188,1010001545,1010007336,1010014462,1010006056,1010022672,1010005535,1010003762,1010012801,1010004353,1010010913,1010001769,1010005538,1010003761,1010015072,1010002038,1010008583,1010005536,1010010917,1010006466,1010010912,1010010914,1010005546,1010015744,1010010918,1010005534,1010010618,1010021896,1010008077,1010011531,1010014460,1010014997,1010021160,1010015875,1010005539,1010020613,1010008078,1010000407,1010020313,1010015993,1010014996,1010013896,1010003763,1010005548,1010021837,1010006762,1010000405,1010022862,1010020576,1010015073,1010005537,E00011326,E00011710
E00011211,10524.143444002422,2616.3233306762013,1973.385570480587,1635.1982563978627,6152.2866298848785,3521.342537482682,2254.6862703012125,1887.8981226349088,4743.142476689085,2916.32774886954,3977.6173851843655,4786.07002636489,3548.8201748155666,5269.994176162788,4854.698729792651,7497.723283362228,6438.7142795457485,6138.856921430989,2639.8768420878414,3402.4539517251687,5950.4140955744715,5959.170199392226,2125.4172772340125,3672.1427078723805,5007.792490546321,2513.9648868226427,1958.8434136136723,3604.9543664651537,3530.174993194243,5943.137069344769,4388.933685210682,3183.3593772660925,7283.443135331493,6940.277211788531,4699.578867480706,2288.308006329392,5012.057523530352,5935.488759919107,2018.4390076565305,7488.949205191976,1668.1405553637003,7497.723283362228,3240.6942608901254,4029.6440011119134,6523.668913584144,3816.418734052264,4782.596949464477,7558.433587516739,2246.9989224457154,2006.7252054863181,6209.364350249804,5848.768845089388,7035.824579544633,6634.411155784334,7853.755187954721,3559.77394894514,5344.837532645725,9926.625329382383
E00011212,10599.29314244895,2691.4730291227315,2048.5352689271176,1710.3479548443934,6227.436328331409,3596.492235929213,2329.8359687477437,1963.0478210814395,4818.292175135616,2991.477447316071,4052.7670836308966,4861.21972481142,3623.969873262097,5345.143874609319,4929.848428239182,7572.872981808759,6513.863977992279,6214.006619877519,2715.026540534372,3477.6036501717,6025.563794021004,6034.319897838756,2200.566975680543,3747.2924063189116,5082.942188992851,2589.1145852691734,2033.9931120602032,3680.104064911684,3605.3246916407734,6018.286767791301,4464.083383657212,3258.5090757126236,7358.592833778023,7015.426910235061,4774.728565927237,2363.457704775923,5087.207221976884,6010.638458365639,2093.588706103061,7564.098903638508,1743.290253810231,7572.872981808759,3315.8439593366566,4104.793699558445,6598.818612030676,3891.568432498794,4857.746647911007,7633.583285963269,2322.148620892246,2081.8749039328486,6284.514048696336,5923.91854353592,7110.974277991165,6709.560854230866,7928.904886401253,3634.9236473916703,5419.987231092256,10001.775027828913
E00011213,11045.714440002499,3137.894326676279,2494.9565664806655,2156.76925239794,6673.857625884956,4042.9135334827597,2776.2572663012916,2409.4691186349864,5264.713472689162,3437.8987448696184,4499.188381184444,5307.641022364967,4070.3911708156443,5669.990495457502,5376.269725792728,8019.294279362305,6960.285275545826,6660.427917431067,3161.4478380879186,3924.0249477252464,6471.985091574548,6480.741195392304,2646.9882732340902,4193.713703872457,5529.363486546398,3035.5358828227213,2358.839732908387,4126.525362465231,4051.7459891943213,6464.708065344846,4910.504681210759,3583.3556965608072,7805.014131331572,7461.848207788608,5221.149863480784,2809.8790023294696,5533.628519530429,6457.059755919184,2540.0100036566073,8010.520201192053,2189.7115513637773,8019.294279362305,3640.69058018484,4551.214997111991,7045.239909584223,4337.989730052342,5304.167945464553,8080.004583516816,2768.5699184457926,2528.296201486396,6730.935346249881,6370.339841089465,7557.395575544711,7155.982151784413,8375.326183954801,4081.344944945218,5866.408528645803,10448.196325382458
E00011214,11806.952745458744,1469.936828665628,1387.2324053576128,2889.3218239854505,4203.791837387484,4775.46610507027,1126.933666722073,1555.6651006604156,1877.438733485975,1422.0781438671722,4610.588720901974,4163.234067881142,4831.629476271884,2444.895645298465,6137.508031248968,4669.826112632098,5815.878321062001,7421.666222887308,488.12159725375056,4656.5775193127565,7204.537663162058,3093.4664561891145,1265.8074192651884,4926.266275459968,2142.0887473432094,1050.6939759558898,1550.7475206481913,3243.700446343821,3325.3462712984897,7197.260636932356,4389.264247230411,791.8351566611195,8566.252436787814,5348.33200603195,5982.3881689370255,3542.4315739169806,6266.181091117939,7189.612327506694,1195.2941460003053,8743.072772779562,2019.6798284229787,4669.826112632098,849.1700402851526,2535.394396109546,4050.1648542934536,5099.228035508581,6036.720517052063,4730.536416786608,796.9092057261772,1413.5244734317164,7463.487917837391,7102.892412676975,4562.320520253942,3903.183413013053,5112.25052537074,4842.583250401457,5375.235162793271,11180.74889696997
E00011215,11568.404187138724,1212.5055914529364,1148.6838470375926,2650.7732656654302,4796.059581182595,4536.917546750249,869.5024295093814,1298.233863447724,2469.706477281085,1195.1875047048331,4380.426118752025,3936.343428718804,4593.0809179518665,3037.1633890935764,5898.95947292895,5262.093856427209,5588.987681899663,7183.117664567289,476.46457592762,4418.028960992736,6965.989104842038,3685.734199984227,1008.3761820524967,4687.717717139947,2734.356491138322,793.2627387431982,1557.240652577242,3016.8098071814816,3098.45563213615,6958.712078612335,4162.373608068071,1305.9652090290242,8327.703878467793,5940.599749827062,5743.839610617006,3303.88301559696,6027.632532797918,6951.063769186673,956.7455876802843,8504.524214459541,1781.1312701029578,5262.093856427209,1363.3000926530572,2308.5037569472065,4642.432598088563,4860.679477188563,5798.171958732042,5322.80416058172,558.3606474061565,1156.0932362190247,7224.939359517371,6864.343854356955,5154.588264049052,4495.451156808165,5704.518269165852,4604.034692081439,5148.344523630932,10942.20033864995
E00011216,11519.405145405744,1365.5678918229291,1099.6848053046149,2601.7742239324525,4510.217827237936,4487.918505017272,1022.5647298793738,1451.2961638177164,2183.8647233364263,1348.2498050748256,4533.488419122018,4089.4057290887963,4544.081876218888,2751.3216351489173,5849.960431195972,4976.25210248255,5742.049982269655,7134.11862283431,496.8591836977633,4369.029919259759,6916.99006310906,3399.892446039568,1161.4384824224892,4638.71867540697,2448.5147371936628,946.3250391131908,1508.2416108442642,3169.8721075514745,3251.517932506143,6909.713036879358,4315.435908438064,1098.2611465115717,8278.704836734816,5654.757995882403,5694.840568884028,3254.8839738639826,5978.633491064941,6902.064727453696,907.7465459473066,8455.525172726564,1732.13222836998,4976.25210248255,1155.5960301356047,2461.5660573171995,4356.590844143905,4811.680435455585,5749.172916999065,5036.962406637061,509.3616056731788,1309.1555365890172,7175.940317784393,6815.344812623977,4868.746510104394,4209.609402863505,5418.676515221193,4555.035650348461,5301.406824000925,10893.20129691697
E00011217,11875.006252058947,1896.0232898092784,1458.9531925377803,2957.3753305856544,4868.104871348893,4843.519611670475,1516.6070405000996,1914.228146872168,2538.5570408857666,1911.350740001756,4936.952479065075,4652.5066640157265,4899.682982872088,2430.0424726103315,6205.561537849172,5334.139146593506,6305.150917196585,7489.719729487512,1222.9250945842107,4724.631025912961,7272.591169762263,3336.374814021812,1651.2690262489286,4994.319782060173,2602.0117852822373,1502.65383978694,979.1129316218902,3665.8315369487595,3747.477361903428,7265.314143532561,4811.395337835348,343.40767371363603,8634.305943388017,6012.645039993359,6050.4416755372295,3610.4850805171845,6334.234597718144,7257.665834106899,1093.5226271155664,8811.126279379767,2087.7333350231825,5334.139146593506,400.74255733766904,3024.66699224413,4714.477888254861,5167.281542108785,6104.774023652268,5394.849450748016,868.629992906345,1772.0875196434688,7531.541424437596,7170.94591927718,5226.633554215349,4567.496446974462,5776.5635593321485,4910.636757001661,5797.366253398208,11248.802403570175
E00011218,11781.34588350077,1794.5673486001047,1361.6255433996384,2863.7149620274763,4528.4223573219615,4749.859243112295,1419.279391361958,1816.9004977340262,2202.069253420452,1746.7086638016497,4843.292110506897,4487.86458781562,4806.022614313911,2553.839435623338,6111.901169290994,4994.4566325665755,6140.508840996479,7396.059360929335,812.7521171882277,4630.970657354782,7178.930801204084,3418.0969761235924,1553.9413771107868,4900.659413501993,2466.719267277688,1375.3244958903665,1314.2770190786312,3568.330966278298,3649.9767912329667,7171.653774974381,4713.894767164887,467.20463672664215,8540.64557482984,5672.962525966428,5956.781306979052,3516.824711959006,6240.5742291599645,7164.005465548719,1113.7847042532617,8717.465910821587,1994.0729664650044,4994.4566325665755,524.5395203506752,2860.024916044023,4374.79537422793,5073.621173550608,6011.113655094088,5055.166936721086,771.302343768203,1674.759870505327,7437.881055879417,7077.285550719001,4886.951040188418,4227.81393294753,5436.881045305217,4816.976388443483,5699.865682727746,11155.142035011995
E00011219,11417.56243608024,1043.2728931144172,991.8881909242175,2499.9315146069503,4572.656315040274,4386.07579569177,700.2697311708621,1129.0011651092047,2286.2826243266895,1025.9548063663142,4211.193420413506,3767.1107303802846,4442.239166893386,2853.7395361391805,5748.11772187047,5040.863430999832,5419.7549835611435,7032.275913508808,183.01698972544662,4267.187209934256,6815.147353783557,3502.3103470298306,839.1434837139774,4536.875966081468,2550.932638183926,624.0300404046789,1635.822547266784,2847.5771088429624,2929.222933797631,6807.870327553856,3993.140909729552,1384.5471037185664,8176.862127409312,5717.196483684741,5592.997859558525,3153.0412645384804,5876.790781739439,6800.222018128195,852.7205216187936,8353.68246340106,1677.1062040414672,5040.863430999832,1441.8819873425994,2139.2710586086873,4421.2021726611865,4709.837726130083,5647.330207673563,5101.573735154343,628.1037997756857,986.8605378805056,7074.097608458892,6713.502103298476,4933.357838621675,4274.2207313807885,5483.287843738475,4453.192941022959,4979.111825292412,10791.358587591469
E00011220,11436.826647907654,1454.1764050780234,1017.1063078065249,2519.195726434363,4961.252682324387,4405.340007519182,1074.7601557688447,1472.3812621409127,2634.899578422876,1469.5038552705005,4498.772874913784,4210.6597792844705,4461.503378720799,2628.646031059767,5767.381933697883,5427.286957569001,5863.304032465329,7051.5401253362215,781.0782098529551,4286.451421761669,6834.41156561097,3534.978372471248,1209.4221415176733,4556.14017790888,2800.615343731673,1060.8069550556838,793.2866757112897,3223.9846522175035,3305.630477172172,6827.134539381269,4369.548453104093,542.0112321630714,8196.126339236727,6105.792850968854,5612.262071385939,3172.305476365893,5896.054993566851,6819.486229955607,755.5103870746728,8372.946675228473,1649.5537308718906,5427.286957569001,599.3461157871045,2582.820107512874,4807.625699230355,4729.101937957496,5666.594419500975,5487.997261723512,426.78310817508924,1330.2406349122134,7093.3618202863045,6732.7663151258885,5319.781365190844,4660.644257949957,5869.711370307644,4472.457152850372,5355.519368666954,10810.622799418881
E00011221,11681.965779185317,1699.3155363556837,1262.2454390841854,2764.334857712023,4607.298650333916,4650.479138796843,1319.899287046505,1717.5203934185731,2280.945546432407,1714.6429865481605,4743.912006191444,4455.798910562131,4706.642509998458,2762.52554797271,6012.521064975542,5073.332925578531,6108.44316374299,7296.679256613881,891.6284102001831,4531.590553039329,7079.550696888631,3496.973269135548,1454.5612727953337,4801.279309186541,2545.5955602896433,1305.946086333344,1285.9738492016293,3469.123783495164,3550.7696084498325,7072.2736706589285,4614.687584381753,675.8907490760143,8441.265470514387,5751.838818978383,5857.401202663598,3417.4446076435534,6141.194124844512,7064.625361233267,1014.4045999378083,8618.085806506135,1894.6928621495508,5073.332925578531,733.2256327000474,2827.9592387905345,4453.671667239884,4974.241069235155,5911.733550778636,5134.043229733042,671.9222394527494,1575.3797661898739,7338.500951563964,6977.905446403548,4965.827333200373,4306.690225959486,5515.757338317173,4717.596284128031,5600.658499944613,11055.761930696543
E00011222,11493.42433473038,1339.5870811475654,1073.703994629251,2575.793413257089,4829.009469201917,4461.937694341908,996.5839192040102,1425.315353142353,2502.656365300407,1322.268994399462,4507.507608446655,4063.4249184134324,4518.101065543525,3070.1132771128987,5823.9796205206085,5295.043744446531,5716.069171594291,7108.137812158947,603.5460656222489,4343.049108584395,6891.009252433696,3718.6840880035493,1135.4576717471257,4612.737864731606,2767.306379157644,920.344228437827,1482.2608001689005,3143.89129687611,3225.5371218307787,6883.732226203995,4289.4550977627,1230.9853566206828,8252.724026059452,5973.549637846384,5668.859758208664,3228.903163188619,5952.652680389578,6876.083916778333,881.7657352719428,8429.5443620512,1706.1514176946164,5295.043744446531,1288.3202402447157,2435.585246641836,4675.382486107886,4785.699624780222,5723.192106323701,5355.754048601041,483.3807949978151,1283.1747259136537,7149.959507109031,6789.364001948615,5187.538152068374,4528.401044827487,5737.468157185173,4529.054839673097,5275.42601332556,10867.220486241607
E00011223,11250.264250526494,1147.7919814162508,830.543910425366,2332.633329053204,4794.175466887093,4218.777610138024,804.8182860539414,1233.549719992284,2540.911308069594,1130.4738946681475,4312.210477532625,3871.6298186821177,4274.9409813396405,2967.67599166212,5580.819536316724,5299.894690524988,5524.274071862977,6864.977727955062,442.0482492506018,4099.889024380511,6647.849168229812,3756.939030772736,943.6920385970567,4369.577780527722,2805.561321926831,728.5491287065124,1132.3166363136427,2952.0961971447955,3033.742022099464,6640.572142000111,4097.659998031385,881.0411927654244,8009.563941855567,5929.639226624175,5425.699674004779,2985.743078984734,5709.492596185693,6632.923832574449,638.605651068058,8186.384277847316,1462.9913334907314,5299.894690524988,938.3760763894575,2243.7901469105213,4680.233432186343,4542.5395405763375,5480.032022119817,5360.604994679498,240.2207107939303,1091.4090927635848,6906.7994229051465,6546.2039177447305,5192.389098146831,4533.251990905944,5742.3191032636305,4285.894755469213,5083.630913594245,10624.060402037725
E00011224,11576.661177510263,1627.2631457524983,1190.193048481,2659.03025603697,5053.287824387134,4545.174537121789,1247.8468964433196,1645.4680028153878,2726.934720485623,1687.6089684652893,4638.6074045163905,4424.4121750047725,4601.337908323406,2630.3829054759112,5907.2164633004895,5519.322099631748,6077.056428185631,7191.374654938828,1000.6385919001291,4426.285951364276,6974.246095213577,3536.715246887392,1382.5088821921483,4695.974707511487,2802.352218147817,1244.6376660646567,789.3521330787235,3397.071392891979,3478.7172178466476,6966.969068983876,4542.6351937785685,543.7481065792153,8335.960868839333,6197.8279930316,5752.096600988545,3312.1400059685,6035.889523169459,6959.320759558214,795.1775525668816,8512.78120483108,1789.3882604744977,5519.322099631748,601.0829902032484,2800.925220707663,4899.660841293102,4868.936467560103,5806.428949103582,5580.032403786258,646.3434902222633,1503.3273755866885,7233.196349888912,6872.600844728496,5411.81650725359,4752.679400012704,5961.7465123703905,4612.291682452978,5528.606109341428,10950.45732902149
E00011225,11723.62223688736,1774.2242051295955,1337.1541078580974,2805.9913154140677,5080.855572295409,4692.135596498887,1394.8079558204167,1792.4290621924852,2751.307741832283,1834.570027842387,4785.568463893489,4571.373234381871,4748.2989677005025,2642.7931735568486,6054.177522677586,5546.889847540023,6224.01748756273,7338.3357143159255,1230.363403656904,4573.247010741374,7121.207154590675,3549.1255149683293,1529.4699415692457,4842.935766888585,2814.762486228755,1391.5987254417544,668.3575889922673,3544.0324522690767,3625.678277223745,7113.930128360974,4689.596253155665,556.1583746601533,8482.92192821643,6225.395740939875,5899.057660365643,3459.101065345598,6182.850582546556,7106.281818935312,942.1386119439793,8659.742264208178,1936.3493198515955,5546.889847540023,613.4932582841864,2947.8862800847605,4927.228589201377,5015.8975269371995,5953.39000848068,5607.600151694533,832.0211639491021,1650.288434963786,7380.157409266009,7019.561904105593,5439.384255161865,4780.247147920979,5989.314260278666,4759.252741830075,5675.567168718525,11097.418388398586
E00011226,11560.542672963491,1611.1446412057255,1174.0745439342272,2642.9117514901977,5164.694559824788,4529.056032575017,1231.7283918965468,1629.349498268615,2838.3414559232774,1671.4904639185165,4622.488899969619,4408.293670458,4585.219403776634,2829.8902403437464,5891.097958753718,5630.728835069402,6060.937923638859,7175.256150392056,984.5200873533563,4410.167446817503,6958.127590666805,3736.222581755227,1366.3903776453756,4679.856202964715,3001.8595530156517,1228.5191615178842,702.3857501980515,3380.9528883452062,3462.598713299875,6950.850564437103,4526.516689231796,743.2554414470505,8319.84236429256,6309.234728469254,5735.978096441773,3296.0215014217274,6019.771018622686,6943.202255011441,779.0590480201089,8496.662700284309,1773.269755927725,5630.728835069402,800.5903250710836,2784.80671616089,5011.067576730757,4852.817963013331,5790.31044455681,5691.439139223912,630.2249856754906,1487.2088710399157,7217.077845342138,6856.482340181722,5523.223242691245,4864.086135450358,6073.153247808044,4596.173177906207,5512.487604794655,10934.338824474715
E00011228,11130.834060119578,1181.4360283618164,744.365931090318,2213.203138646288,5034.005110358698,4099.347419731108,802.0197790526378,1199.6408854247059,2987.3229307324937,1370.303538139753,4192.780287125709,4001.9436099068125,4155.510790932724,3235.998540867264,5461.389345909808,5741.903737405638,5654.587863087671,6745.5475375481465,884.0572961312515,3980.4588339735947,6528.418977822896,4142.330882278745,936.6817648014664,4250.147590120806,3251.972944589731,927.3322357391205,1072.1015836909112,2951.2442755012967,3032.8901004559652,6521.141951593195,4096.808076387886,1149.363741970568,7890.13375144865,6156.1507953304545,5306.269483597864,2866.312888577818,5590.062405778777,6513.493642167533,349.3504351761999,8066.9540874404,1343.5611430838158,5741.903737405638,1206.698625594601,2483.619790382127,5043.450030164085,4423.109350169421,5360.601831712901,5802.6140415601485,367.75467424646814,1057.5002581960066,6787.36923249823,6426.773727337814,5555.605696124573,4975.261037786594,6184.328150144281,4166.464565062297,5082.778991950746,10504.630211630807
E00011229,11757.029372247169,1807.6313404894033,1370.5612432179053,2839.3984507738755,5504.499447633376,4725.542731858694,1428.2150911802246,1825.836197552293,3174.9516171702503,1867.977163202195,4818.975599253296,4604.780369741678,4781.706103060311,3066.4370488948166,6087.584658037395,5970.53372287799,6257.424622922537,7371.742849675734,1329.6511719099444,4606.654146101181,7154.614289950483,3972.7693903062973,1562.8770769290536,4876.342902248392,3238.406361566722,1425.0058608015624,244.7137136543002,3577.439587628885,3659.0854125835535,7147.33726372078,4723.003388515474,979.8022499981204,8516.329063576239,6649.0396162778425,5932.464795725451,3492.508200705405,6216.257717906364,7139.6889542951185,975.5457473037874,8693.149399567987,1969.7564552114036,5970.53372287799,1037.1371336221534,2981.293415444569,5350.872464539345,5049.304662297008,5986.7971438404875,6031.2440270325005,865.4282993089101,1683.6955703235938,7413.564544625816,7052.9690394654,5863.028130499833,5203.891023258946,6412.958135616633,4792.659877189883,5708.974304078334,11130.825523758394
